Paper_Exp_ID,Behavior,Variable,Human Answer,GPT Answer,GPT Cost,Model
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_focal_estimate,Estimate,Exact,0.02725,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,financial_reqt,Yes,Unclear,0.07257000000000001,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,travel_reqt,No,No,0.038380000000000004,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,location_reqt,No,No,0.039580000000000004,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,timing_reqt,No,No,0.07804000000000001,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,delay,Yes,Yes,0.04118000000000001,gpt-4-1106-preview
A_62,Amount automatically saved at t<U+202F>=<U+202F>4 weeks,authority,No,No,0.08101000000000001,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,behavior_priority,secondary,none,0.01718,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,behavior_focal,not,focal/lodgment,0.01946,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,behavior_focal_estimate,Estimate,Estimate,0.027270000000000003,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,behavior_metric,categorical,categorical,0.031130000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,behavior_selfreport,N,N,0.02324,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,financial_reqt,Yes,Unclear,0.07256,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,travel_reqt,No,No,0.03837,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,planning_reqt,Yes,Unclear,0.03838,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,location_reqt,No,Unclear,0.0396,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,prosociality,No,Yes,0.04166,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,delay,Yes,Yes,0.041170000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>13 weeks,authority,No,No,0.081,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,behavior_priority,secondary,none,0.01718,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,behavior_focal,not,lodgment/not,0.0194,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,behavior_focal_estimate,Estimate,Estimate,0.027270000000000003,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,behavior_metric,categorical,categorical,0.031130000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,behavior_selfreport,N,N,0.02324,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,financial_reqt,Yes,Unclear,0.07256,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,travel_reqt,No,No,0.03837,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,planning_reqt,Yes,Unclear,0.03838,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,location_reqt,No,Unclear,0.0396,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,prosociality,No,Yes,0.04166,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,delay,Yes,Yes,0.041170000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>38 weeks,authority,No,No,0.081,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,behavior_priority,secondary,primary,0.01718,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,behavior_focal,not,focal/lodgment indicator,0.01949,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,behavior_focal_estimate,Estimate,Estimate,0.027270000000000003,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,behavior_metric,categorical,categorical,0.031130000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,behavior_selfreport,N,N,0.02324,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,financial_reqt,Yes,No,0.07253,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,travel_reqt,No,No,0.03837,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,planning_reqt,Yes,Yes,0.03835,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,location_reqt,No,Unclear,0.0396,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,timing_reqt,No,No,0.07803,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,prosociality,No,Yes,0.04166,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,delay,Yes,Yes,0.041170000000000005,gpt-4-1106-preview
A_62,Automatic transaction at t<U+202F>=<U+202F>4 weeks,authority,No,No,0.081,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,behavior_priority,primary,none,0.01719,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,behavior_focal,not,lodgment indicator/focal,0.01947,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,behavior_focal_estimate,Estimate,Exact,0.02725,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,financial_reqt,Yes,No,0.07254000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,travel_reqt,No,No,0.038380000000000004,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,planning_reqt,Yes,Yes,0.038360000000000005,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,location_reqt,No,Unclear,0.03961,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,timing_reqt,No,No,0.07804000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,delay,Yes,Yes,0.04118000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>13 weeks,authority,No,No,0.08101000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,behavior_priority,primary,none,0.01719,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,behavior_focal,not,lodgment/not,0.01941,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,behavior_focal_estimate,Estimate,Estimate,0.027280000000000002,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,financial_reqt,Yes,Unclear,0.07257000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,travel_reqt,No,No,0.038380000000000004,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,location_reqt,No,No,0.039580000000000004,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,timing_reqt,No,No,0.07804000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,delay,Yes,Yes,0.04118000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>38 weeks,authority,No,No,0.08101000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,behavior_priority,primary,none,0.01719,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,behavior_focal,focal,focal,0.01938,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,behavior_focal_estimate,Estimate,Estimate,0.027280000000000002,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,behavior_metric,continuous,continuous,0.03111,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,behavior_selfreport,N,N,0.02325,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,financial_reqt,Yes,Unclear,0.07257000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,travel_reqt,No,No,0.038380000000000004,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,planning_reqt,Yes,Unclear,0.03839,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,location_reqt,No,Unclear,0.03961,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,timing_reqt,No,No,0.07804000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,prosociality,No,Yes,0.04167,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,delay,Yes,Yes,0.04118000000000001,gpt-4-1106-preview
A_62,Total buffer savings at t<U+202F>=<U+202F>4 weeks,authority,No,No,0.08101000000000001,gpt-4-1106-preview
A_62,click rate - email opt out,behavior_priority,secondary,none,0.01707,gpt-4-1106-preview
A_62,click rate - email opt out,behavior_focal,not,focal/lodgment,0.01935,gpt-4-1106-preview
A_62,click rate - email opt out,behavior_focal_estimate,Estimate,Estimate,0.02716,gpt-4-1106-preview
A_62,click rate - email opt out,behavior_metric,categorical,categorical,0.031020000000000002,gpt-4-1106-preview
A_62,click rate - email opt out,behavior_selfreport,N,N,0.02313,gpt-4-1106-preview
A_62,click rate - email opt out,financial_reqt,No,No,0.07242,gpt-4-1106-preview
A_62,click rate - email opt out,travel_reqt,No,No,0.03826,gpt-4-1106-preview
A_62,click rate - email opt out,planning_reqt,No,No,0.03824,gpt-4-1106-preview
A_62,click rate - email opt out,location_reqt,No,No,0.03946,gpt-4-1106-preview
A_62,click rate - email opt out,timing_reqt,No,No,0.07792,gpt-4-1106-preview
A_62,click rate - email opt out,prosociality,No,No,0.041550000000000004,gpt-4-1106-preview
A_62,click rate - email opt out,delay,No,No,0.04106,gpt-4-1106-preview
A_62,click rate - email opt out,authority,No,No,0.08089,gpt-4-1106-preview
A_62,click rate - personalized website,behavior_priority,secondary,primary,0.01706,gpt-4-1106-preview
A_62,click rate - personalized website,behavior_focal,not,focal/lodgment indicator,0.019370000000000002,gpt-4-1106-preview
A_62,click rate - personalized website,behavior_focal_estimate,Estimate,Estimate,0.027150000000000004,gpt-4-1106-preview
A_62,click rate - personalized website,behavior_metric,categorical,categorical,0.031010000000000003,gpt-4-1106-preview
A_62,click rate - personalized website,behavior_selfreport,N,N,0.02312,gpt-4-1106-preview
A_62,click rate - personalized website,financial_reqt,No,Unclear,0.07244,gpt-4-1106-preview
A_62,click rate - personalized website,travel_reqt,No,No,0.038250000000000006,gpt-4-1106-preview
A_62,click rate - personalized website,planning_reqt,No,No,0.03823,gpt-4-1106-preview
A_62,click rate - personalized website,location_reqt,No,No,0.039450000000000006,gpt-4-1106-preview
A_62,click rate - personalized website,timing_reqt,No,No,0.07791000000000001,gpt-4-1106-preview
A_62,click rate - personalized website,prosociality,No,Yes,0.04154,gpt-4-1106-preview
A_62,click rate - personalized website,delay,No,Yes,0.04105,gpt-4-1106-preview
A_62,click rate - personalized website,authority,No,No,0.08088000000000001,gpt-4-1106-preview
A_87,Appointment link click,behavior_priority,secondary,secondary,0.022430000000000002,gpt-4-1106-preview
A_87,Appointment link click,behavior_focal,not,focal,0.02366,gpt-4-1106-preview
A_87,Appointment link click,behavior_focal_estimate,Estimate,Estimate,0.02261,gpt-4-1106-preview
A_87,Appointment link click,behavior_metric,categorical,categorical,0.0394,gpt-4-1106-preview
A_87,Appointment link click,behavior_selfreport,N,N,0.00763,gpt-4-1106-preview
A_87,Appointment link click,financial_reqt,No,No,0.03989,gpt-4-1106-preview
A_87,Appointment link click,travel_reqt,No,No,0.01405,gpt-4-1106-preview
A_87,Appointment link click,planning_reqt,No,Answer: Unclear,0.0066500000000000005,gpt-4-1106-preview
A_87,Appointment link click,location_reqt,No,No,0.022,gpt-4-1106-preview
A_87,Appointment link click,timing_reqt,Yes,No,0.09465,gpt-4-1106-preview
A_87,Appointment link click,prosociality,No,Yes,0.0439,gpt-4-1106-preview
A_87,Appointment link click,delay,Yes,No,0.03432,gpt-4-1106-preview
A_87,Appointment link click,authority,No,No,0.08086,gpt-4-1106-preview
A_87,Days to vaccination,behavior_priority,secondary,secondary,0.022430000000000002,gpt-4-1106-preview
A_87,Days to vaccination,behavior_focal,not,focal,0.02366,gpt-4-1106-preview
A_87,Days to vaccination,behavior_focal_estimate,Estimate,Estimate,0.02261,gpt-4-1106-preview
A_87,Days to vaccination,behavior_metric,continuous,continuous,0.03937,gpt-4-1106-preview
A_87,Days to vaccination,behavior_selfreport,N,N,0.00763,gpt-4-1106-preview
A_87,Days to vaccination,financial_reqt,No,No,0.03989,gpt-4-1106-preview
A_87,Days to vaccination,travel_reqt,Yes,No,0.01405,gpt-4-1106-preview
A_87,Days to vaccination,planning_reqt,Yes,Unclear,0.00659,gpt-4-1106-preview
A_87,Days to vaccination,location_reqt,Yes,No,0.022,gpt-4-1106-preview
A_87,Days to vaccination,timing_reqt,Yes,No,0.09465,gpt-4-1106-preview
A_87,Days to vaccination,prosociality,Yes,Yes,0.0439,gpt-4-1106-preview
A_87,Days to vaccination,delay,Yes,Yes,0.03432,gpt-4-1106-preview
A_87,Days to vaccination,authority,No,No,0.08086,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,behavior_priority,primary,secondary,0.02247,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,behavior_focal,focal,focal,0.0237,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,behavior_focal_estimate,Exact,Estimate,0.02265,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,behavior_metric,categorical,continuous,0.03941000000000001,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,behavior_selfreport,N,N,0.00767,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,financial_reqt,No,No,0.03993000000000001,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,travel_reqt,Yes,No,0.01409,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,planning_reqt,Yes,Unclear,0.0066300000000000005,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,location_reqt,Yes,Yes,0.02204,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,timing_reqt,Yes,Yes,0.09469,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,prosociality,Yes,Yes,0.04394,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,delay,Yes,No,0.03436,gpt-4-1106-preview
A_87,Vaccination rate within 30 days,authority,No,No,0.0809,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",behavior_priority,secondary,secondary,0.052050000000000006,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",behavior_focal,not,I don't know.,0.02687,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.0172,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",behavior_metric,continuous,continuous,0.04122,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",behavior_selfreport,N,N,0.026899999999999997,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",financial_reqt,No,No,0.039950000000000006,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",travel_reqt,No,No,0.0064399999999999995,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",planning_reqt,No,Unclear,0.004580000000000001,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",location_reqt,No,No,0.04186,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",timing_reqt,No,No,0.07795,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",prosociality,No,No,0.06786,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",delay,Yes,Unclear,0.024640000000000002,gpt-4-1106-preview
A_30,"change in BMI, baseline to 12 mo",authority,No,No,0.08092,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",behavior_priority,secondary,secondary,0.052050000000000006,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",behavior_focal,not,I don't know.,0.02687,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.0172,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",behavior_metric,continuous,continuous,0.04122,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",behavior_selfreport,N,N,0.026899999999999997,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",financial_reqt,No,No,0.039950000000000006,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",travel_reqt,No,No,0.0064399999999999995,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",planning_reqt,No,Unclear,0.004580000000000001,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",location_reqt,No,No,0.04186,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",timing_reqt,No,No,0.07795,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",prosociality,No,No,0.06786,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",delay,Yes,No,0.02461,gpt-4-1106-preview
A_30,"change in BMI, baseline to 24 mo",authority,No,No,0.08092,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",behavior_metric,continuous,continuous,0.041240000000000006,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",planning_reqt,No,Answer: Unclear,0.004660000000000001,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 12 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",behavior_metric,continuous,continuous,0.041240000000000006,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",planning_reqt,No,Unclear,0.004600000000000001,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in HDL cholesterol, baseline to 24 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",behavior_focal,not,"focal/not, Not provided in the context.",0.027030000000000002,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",planning_reqt,No,Answer: Unclear,0.0046500000000000005,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",delay,Yes,Unclear,0.024650000000000002,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 12 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",behavior_focal,not,I don't know.,0.02688,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",planning_reqt,No,Unclear,0.00459,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",delay,Yes,No,0.02462,gpt-4-1106-preview
A_30,"change in LDL cholesterol, baseline to 24 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",behavior_selfreport,N,N,0.02696,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",financial_reqt,No,No,0.040010000000000004,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",travel_reqt,No,No,0.0065,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",planning_reqt,No,"Unclear,",0.00467,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",location_reqt,Yes,Yes,0.041920000000000006,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",timing_reqt,No,No,0.07801000000000001,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",prosociality,No,No,0.06792,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",delay,Yes,Unclear,0.0247,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 12 mo",authority,No,No,0.08098000000000001,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",behavior_priority,secondary,secondary,0.052110000000000004,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",behavior_focal,not,I don't know.,0.02693,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.01726,gpt-4-1106-preview
A_30,"change in avg % of green labeled items purchased, baseline to 24 mo",behavior_metric,continuous,continuous,0.041280000000000004,gpt-4-1106-preview
